hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2007,2,200.62,198.60
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2007,3,199.89,196.84
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2007,4,192.84,195.04
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2008,1,184.51,187.40
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2008,2,186.01,183.94
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2008,3,182.62,179.50
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2008,4,175.98,177.84
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2009,1,174.00,177.51
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2009,2,171.01,168.90
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2009,3,177.32,173.86
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2009,4,168.14,169.92
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2010,1,164.92,168.77
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2010,2,172.27,170.03
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2010,3,171.39,167.79
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2010,4,159.12,160.71
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2011,1,153.75,157.61
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2011,2,161.51,159.44
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2011,3,161.21,157.70
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2011,4,158.95,160.55
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2012,1,150.06,153.69
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2012,2,156.51,154.65
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2012,3,159.68,156.43
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2012,4,150.75,151.98
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2013,1,152.89,156.38
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2013,2,158.65,157.03
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2013,3,158.28,155.25
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2013,4,156.19,157.34
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2014,1,152.95,156.04
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2014,2,153.43,152.11
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2014,3,156.18,153.50
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2014,4,153.61,154.57
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2015,1,152.28,154.98
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2015,2,157.13,156.02
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2015,3,159.51,156.90
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2015,4,156.63,157.63
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2016,1,154.55,157.01
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2016,2,160.18,159.09
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2016,3,158.88,156.51
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2016,4,160.63,161.58
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2017,1,156.85,159.22
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2017,2,160.75,159.67
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2017,3,163.68,161.27
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2017,4,161.55,162.61
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2018,1,163.81,166.23
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2018,2,166.47,165.19
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2018,3,168.48,166.12
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2018,4,165.44,166.65
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2019,1,166.27,168.69
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2019,2,171.56,170.04
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2019,3,172.55,170.25
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2019,4,172.01,173.35
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2020,1,171.92,174.52
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2020,2,178.52,176.55
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2020,3,191.89,189.59
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2020,4,196.05,197.56
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2021,1,202.87,206.17
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2021,2,218.89,215.94
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2021,3,224.45,222.14
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2021,4,221.76,223.34
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2022,1,232.39,236.45
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2022,2,246.04,242.19
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2022,3,246.27,244.16
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2022,4,247.81,249.45
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2023,1,251.12,255.64
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2023,2,266.87,262.34
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2023,3,271.78,269.86
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2023,4,274.49,276.11
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2024,1,270.66,275.56
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2024,2,292.50,287.39
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2024,3,292.17,290.44
"traditional","purchase-only","quarterly","MSA","New Haven-Milford, CT","35300",2024,4,297.09,298.57
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1991,2,104.79,103.91
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1991,3,106.24,104.76
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1991,4,107.21,106.38
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1992,1,106.95,106.94
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1992,2,109.42,108.47
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1992,3,112.59,111.05
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1992,4,113.22,112.38
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1993,1,114.07,114.03
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1993,2,116.20,115.14
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1993,3,118.63,117.04
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1993,4,121.02,120.19
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1994,1,123.25,123.16
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1994,2,125.86,124.60
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1994,3,127.18,125.58
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1994,4,125.34,124.54
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1995,1,127.08,126.93
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1995,2,130.96,129.56
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1995,3,133.26,131.65
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1995,4,134.60,133.80
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1996,1,135.56,135.40
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1996,2,138.13,136.54
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1996,3,139.18,137.55
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1996,4,141.10,140.31
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1997,1,140.73,140.55
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1997,2,143.77,142.06
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1997,3,144.79,143.09
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1997,4,145.58,144.84
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1998,1,147.13,146.92
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1998,2,149.93,148.15
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1998,3,152.62,150.80
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1998,4,153.41,152.69
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1999,1,153.98,153.69
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1999,2,158.00,156.16
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1999,3,159.03,157.13
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",1999,4,156.79,156.08
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2000,1,160.88,160.45
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2000,2,164.29,162.49
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2000,3,165.14,163.17
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2000,4,164.28,163.54
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2001,1,165.76,165.17
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2001,2,168.56,166.86
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2001,3,172.86,170.83
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2001,4,174.31,173.49
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2002,1,174.77,173.96
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2002,2,179.24,177.63
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2002,3,180.53,178.44
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2002,4,184.07,183.15
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2003,1,188.93,187.96
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2003,2,189.99,188.31
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2003,3,195.17,193.03
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2003,4,197.08,196.10
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2004,1,200.50,199.32
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2004,2,206.38,204.59
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2004,3,211.90,209.55
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2004,4,213.00,212.13
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2005,1,217.03,215.75
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2005,2,223.01,220.85
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2005,3,227.82,225.22
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2005,4,241.94,241.26
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2006,1,248.80,247.50
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2006,2,257.21,254.28
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2006,3,259.95,256.77
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2006,4,262.96,262.66
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2007,1,266.34,265.47
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2007,2,263.95,260.07
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2007,3,261.31,258.13
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2007,4,249.13,249.10
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2008,1,246.32,246.04
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2008,2,245.45,241.23
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2008,3,241.82,238.78
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2008,4,237.00,237.03
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2009,1,230.69,231.01
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2009,2,239.85,235.27
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2009,3,235.08,232.01
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2009,4,225.17,225.13
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2010,1,229.79,230.60
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2010,2,237.31,232.50
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2010,3,230.23,227.20
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2010,4,226.75,226.55
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2011,1,222.25,223.30
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2011,2,226.63,221.99
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2011,3,228.82,225.83
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2011,4,230.58,230.30
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2012,1,226.44,227.36
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2012,2,233.22,228.76
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2012,3,236.89,233.69
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2012,4,232.44,232.19
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2013,1,238.02,238.61
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2013,2,247.38,243.11
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2013,3,245.16,241.74
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2013,4,248.80,248.62
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2014,1,249.39,249.56
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2014,2,255.90,251.80
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2014,3,259.08,255.64
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2014,4,253.81,253.50
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2015,1,264.12,263.93
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2015,2,268.02,264.02
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2015,3,275.48,272.12
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2015,4,274.29,273.62
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2016,1,279.11,278.58
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2016,2,284.14,280.31
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2016,3,282.84,279.72
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2016,4,287.14,285.82
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2017,1,287.46,286.88
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2017,2,294.70,291.12
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2017,3,295.62,292.56
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2017,4,296.10,294.14
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2018,1,296.75,296.30
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2018,2,301.57,298.09
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2018,3,305.53,302.56
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2018,4,309.75,307.16
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2019,1,309.70,309.51
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2019,2,313.52,310.00
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2019,3,317.55,314.44
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2019,4,322.02,319.00
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2020,1,323.22,323.40
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2020,2,333.17,329.41
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2020,3,339.99,336.48
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2020,4,347.32,343.88
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2021,1,354.00,354.74
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2021,2,370.09,365.56
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2021,3,378.82,375.06
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2021,4,380.14,375.97
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2022,1,397.65,399.20
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2022,2,403.88,398.42
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2022,3,406.01,402.28
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2022,4,405.76,400.88
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2023,1,396.54,398.63
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2023,2,404.37,398.49
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2023,3,402.80,399.47
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2023,4,405.26,399.99
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2024,1,395.44,397.78
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2024,2,405.15,399.15
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2024,3,395.55,392.41
"traditional","purchase-only","quarterly","MSA","New Orleans-Metairie, LA","35380",2024,4,402.11,396.65
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1991,1,100.00,100.00
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1991,2,99.34,99.53
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1991,3,98.94,98.37
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1991,4,98.87,98.66
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1992,1,100.74,100.77
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1992,2,99.16,99.35
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1992,3,99.55,98.90
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1992,4,100.28,100.11
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1993,1,99.01,99.10
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1993,2,99.26,99.43
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1993,3,100.74,99.98
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1993,4,100.46,100.34
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1994,1,99.79,100.00
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1994,2,99.08,99.18
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1994,3,100.61,99.75
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1994,4,98.70,98.62
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1995,1,98.89,99.23
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1995,2,100.01,100.02
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1995,3,101.45,100.52
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1995,4,99.07,99.01
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1996,1,100.50,100.99
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1996,2,101.23,101.11
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1996,3,101.07,100.12
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1996,4,101.42,101.37
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1997,1,101.02,101.63
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1997,2,102.63,102.39
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1997,3,105.07,104.14
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1997,4,105.26,105.15
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1998,1,105.86,106.59
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1998,2,109.69,109.39
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1998,3,112.13,111.14
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1998,4,114.13,113.97
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1999,1,115.88,116.74
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1999,2,120.03,119.72
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1999,3,124.10,122.96
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",1999,4,126.53,126.33
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2000,1,129.26,130.24
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2000,2,134.06,133.77
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2000,3,138.49,137.13
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2000,4,141.75,141.57
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2001,1,144.69,145.78
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2001,2,150.65,150.33
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2001,3,157.74,156.14
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2001,4,160.51,160.36
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2002,1,163.96,165.21
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2002,2,171.50,171.08
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2002,3,180.86,179.01
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2002,4,185.74,185.61
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2003,1,190.94,192.48
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2003,2,198.34,197.70
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2003,3,204.31,202.23
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2003,4,209.55,209.47
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2004,1,214.60,216.48
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2004,2,224.11,223.08
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2004,3,232.97,230.79
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2004,4,236.63,236.45
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2005,1,243.61,245.92
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2005,2,256.63,255.23
"traditional","purchase-only","quarterly","MSA","New York-Jersey City-White Plains, NY-NJ (MSAD)","35614",2005,3,263.62,261.23
